web-scraper-order,web-scraper-start-url,marque,marque-href,prix,adresse,image-src
"1708089552-1","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=42","Nokia 3","https://www.dakarvente.com/annonce-409-nokia-3.html","79 900 FCFA","Plateau","media/annonces/pics/thumbs/5bad42836e57971f3c013abd779c986f.jpg"
"1708089552-2","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=42","Tecno spark k7","https://www.dakarvente.com/annonce-416-tecno-spark-k7.html","58 000 FCFA","Plateau","media/annonces/pics/thumbs/ce6d4e6cdb3fac618d9977a2bb979189.png"
"1708089552-3","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=42","Iphone 6s 16go","https://www.dakarvente.com/annonce-411-iphone-6s-16go.html","125 000 FCFA","Plateau","media/annonces/pics/thumbs/e237b902da194da011f7c226aa7153b2.jpg"
"1708089552-4","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=42","Iphone 7","https://www.dakarvente.com/annonce-310-iphone-7.html","230 000 FCFA","Plateau","media/annonces/pics/thumbs/fd52827e805be3dadbc9ddad94254903.jpg"
"1708089552-5","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=42","Samsung grand prime+","https://www.dakarvente.com/annonce-378-samsung-grand-prime.html","57 900 FCFA","Plateau","media/annonces/pics/thumbs/dba15b4eeb7eb1bbe0b2ff8c040ea591.jpg"
"1708089552-6","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=42","Invens d4","https://www.dakarvente.com/annonce-377-invens-d4.html","34 900 FCFA","Plateau","media/annonces/pics/thumbs/edd311adc211fdce51e1c077593cbb0c.jpeg"
"1708089552-7","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=42","Lg v10","https://www.dakarvente.com/annonce-311-lg-v10.html","110 000 FCFA","Plateau","media/annonces/pics/thumbs/1f0fe234425867db3b49a15ff1d8dced.jpg"
"1708089552-8","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=42","Iphone 6 simple","https://www.dakarvente.com/annonce-379-iphone-6-simple.html","120 000 FCFA","Plateau","media/annonces/pics/thumbs/fd1a65d9dce2c23e36e775dfdce270c3.jpg"
"1708089552-9","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=42","Tecno spark k7","https://www.dakarvente.com/annonce-317-tecno-spark-k7.html","57 000 FCFA","Plateau","media/annonces/pics/thumbs/bf7d0b71d76a3c28f7122a3eb4135489.png"
"1708089552-10","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=42","Samsung Galaxy note 8","https://www.dakarvente.com/annonce-313-samsung-galaxy-note-8.html","340 000 FCFA","Plateau","media/annonces/pics/thumbs/a5bc854721d2c6216ce4f459e6110cf2.jpg"
"1708089552-11","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=42","Samsung galaxy j7 pro 2017","https://www.dakarvente.com/annonce-316-samsung-galaxy-j7-pro-2017.html","149 900 FCFA","Plateau","media/annonces/pics/thumbs/da0d17cf899db710d8c1d750e8dbef25.jpg"
"1708089552-12","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=42","Samsung galaxy s7 32gb","https://www.dakarvente.com/annonce-318-samsung-galaxy-s7-32gb.html","170 000 FCFA","Plateau","media/annonces/pics/thumbs/7c7922bf179115f5f9db5f8b474fbe9d.png"
"1708089552-13","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=42","Motorola e4 plus","https://www.dakarvente.com/annonce-314-motorola-e4-plus.html","89 900 FCFA","Plateau","media/annonces/pics/thumbs/5ca6807ed1d73751ddc7f139c9880a48.jpg"
"1708089552-14","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=42","Invens royal r7","https://www.dakarvente.com/annonce-312-invens-royal-r7.html","29 900 FCFA","Plateau","media/annonces/pics/thumbs/a59dce6a166671a24f67b00c9eff929e.jpg"
"1708089552-15","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=42","Iphone 7 plus","https://www.dakarvente.com/annonce-309-iphone-7-plus.html","320 000 FCFA","Plateau","media/annonces/pics/thumbs/85e145bdb8bf070f84a0a14e60d66a08.jpg"
"1708089552-16","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=42","Samsung galaxy j1 ace","https://www.dakarvente.com/annonce-315-samsung-galaxy-j1-ace.html","44 900 FCFA","Plateau","media/annonces/pics/thumbs/b6d7220266fad3290bda735b1883d744.jpg"
"1708089552-17","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=42","Samsung galaxy s6 edge","https://www.dakarvente.com/annonce-298-samsung-galaxy-s6-edge.html","160 000 FCFA","Plateau","media/annonces/pics/thumbs/b09d788c7794fd2d16c632fa3e32d6ea.jpg"
"1708089552-18","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=42","Tecno x camon","https://www.dakarvente.com/annonce-297-tecno-x-camon.html","114 900 FCFA","Plateau","media/annonces/pics/thumbs/5abaa148aae9af69d6b2987266c3ac29.png"
"1708089552-19","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=42","Invens f3","https://www.dakarvente.com/annonce-296-invens-f3.html","47 000 FCFA","Plateau","media/annonces/pics/thumbs/c4bcc6a1445c33727d86e255240e4a53.jpg"
"1708089552-20","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=42","Iphone 5s 16gb gold","https://www.dakarvente.com/annonce-270-iphone-5s-16gb-gold.html","94 900 FCFA","Plateau","media/annonces/pics/thumbs/77d0bd6ac35276e49277ce26777d8e5c.jpg"
"1708089552-21","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=42","Samsung galaxy j4","https://www.dakarvente.com/annonce-267-samsung-galaxy-j4.html","105 000 FCFA","Plateau","media/annonces/pics/thumbs/0086d33c2014997a88213f1f87877017.png"
"1708089552-22","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=42","Tecno spark 2","https://www.dakarvente.com/annonce-265-tecno-spark-2.html","64 900 FCFA","Plateau","media/annonces/pics/thumbs/4536f210e514c85d86298e11f7ff263b.png"
"1708089552-23","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=42","Iphone 6s","https://www.dakarvente.com/annonce-222-iphone-6s.html","169 900 FCFA","Plateau","media/annonces/pics/thumbs/2dca2e50e33253daee573995c6b520f5.jpg"
"1708089552-24","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=42","Tecno w2","https://www.dakarvente.com/annonce-220-tecno-w2.html","37 000 FCFA","Plateau","media/annonces/pics/thumbs/6686654eb11158bcfef5bdc6521f4ce8.jpg"
"1708089552-25","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=42","Samsung galaxy j3","https://www.dakarvente.com/annonce-209-samsung-galaxy-j3.html","69 900 FCFA","Plateau","media/annonces/pics/thumbs/c0907d38ee0399aeb2898a27f1d815f1.jpg"
"1708089552-26","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=42","Tecno f2","https://www.dakarvente.com/annonce-211-tecno-f2.html","39 900 FCFA","Plateau","media/annonces/pics/thumbs/88a806ac2389205be1c624a51af50acc.jpg"
"1708089552-27","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=42","Tablette enfant android 9pouces polaroid","https://www.dakarvente.com/annonce-213-tablette-enfant-android-9pouces-polaroid.html","32 500 FCFA","Plateau","media/annonces/pics/thumbs/28ffdeee367c3fddf25cca65a89dc226.jpg"
"1708089552-28","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=42","Iphone 7 plus","https://www.dakarvente.com/annonce-212-iphone-7-plus.html","330 000 FCFA","Plateau","media/annonces/pics/thumbs/dd69b45b2c4ca9789e968643f1338003.jpeg"
"1708089552-29","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=42","Samsung galaxy grand prime+ 4g","https://www.dakarvente.com/annonce-210-samsung-galaxy-grand-prime-4g.html","57 900 FCFA","Plateau","media/annonces/pics/thumbs/6a85de31e6379f2390e3314eec87fb31.jpg"
"1708089552-30","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=42","Iphone 8 plus","https://www.dakarvente.com/annonce-175-iphone-8-plus.html","500 000 FCFA","Plateau","media/annonces/pics/thumbs/bba3d66b958b8ce0a3cef3ce70057d68.jpg"
"1708089552-31","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=42","Samsung galaxy j3","https://www.dakarvente.com/annonce-15-samsung-galaxy-j3.html","69 900 FCFA","Plateau","media/annonces/pics/thumbs/588aab0a7019eeb3f3ca0741a651674a.png"
"1708089552-32","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=42","Galaxy note 8","https://www.dakarvente.com/annonce-16-galaxy-note-8.html","430 000 FCFA","Plateau","media/annonces/pics/thumbs/871f957aa0a064da0a2befd2c53ab42c.jpg"
"1708089552-33","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=42","Motorola e4 plus","https://www.dakarvente.com/annonce-46-motorola-e4-plus.html","89 900 FCFA","Plateau","media/annonces/pics/thumbs/92c7994737a276dd1fc2c290411a5ff3.jpeg"
"1708089552-34","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=42","Samsung galaxy s6 edge","https://www.dakarvente.com/annonce-47-samsung-galaxy-s6-edge.html","159 900 FCFA","Plateau","media/annonces/pics/thumbs/7e827f0d8ed40feeeff65a5b0ef747b8.jpeg"
"1708089552-35","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=42","Iphone 5s","https://www.dakarvente.com/annonce-48-iphone-5s.html","80 000 FCFA","Plateau","media/annonces/pics/thumbs/9721713600cdfdc2646d9778be3e0cfc.jpeg"
"1708089552-36","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=42","Samsung galaxy grand prime plus 4g","https://www.dakarvente.com/annonce-49-samsung-galaxy-grand-prime-plus-4g.html","57 000 FCFA","Plateau","media/annonces/pics/thumbs/f57c0f01b47c67ad134a7304efe62f95.jpg"
"1708089552-37","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=42","Ipad air 1","https://www.dakarvente.com/annonce-51-ipad-air-1.html","100 000 FCFA","Plateau","media/annonces/pics/thumbs/5ce958ccba81e204596af621e56f446f.jpg"
"1708089552-38","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=42","Vends un Tecno camon x pro","https://www.dakarvente.com/annonce-129-vends-un-tecno-camon-x-pro.html","135 000 FCFA","Plateau","media/annonces/pics/thumbs/21192c68f3734e184c4a49a3d2bd73fc.jpg"
"1708089552-39","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=42","Iphone 6 simple","https://www.dakarvente.com/annonce-140-iphone-6-simple.html","130 000 FCFA","Plateau","media/annonces/pics/thumbs/9dc1cf2ff3a464553891afc718704bb5.jpg"
"1708089556-40","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=41","Montre connectee Smartwatch  à vendre","https://www.dakarvente.com/annonce-588-montre-connectee-smartwatch-vendre.html","20 000 FCFA","Plateau","media/annonces/pics/thumbs/fe495befdc9db89e1e30fcfe3c466db8.jpg"
"1708089556-41","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=41","Iphone 7 plus rouge","https://www.dakarvente.com/annonce-642-iphone-7-plus.html","375 000 FCFA","Plateau","media/annonces/pics/thumbs/465819f1091173390499a480a108d070.jpg"
"1708089556-42","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=41","Iphone 6","https://www.dakarvente.com/annonce-609-iphone-6.html","130 000 FCFA","Plateau","media/annonces/pics/thumbs/757fac7a210a978b68b8ab8bc71b9860.jpg"
"1708089556-43","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=41","Huawei p20 pro","https://www.dakarvente.com/annonce-494-huawei-p20-pro.html","450 000 FCFA","Plateau","media/annonces/pics/thumbs/cad1c94365c31c73f82f1985dd38b434.png"
"1708089556-44","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=41","Huawei p20 pro","https://www.dakarvente.com/annonce-475-huawei-p20-pro.html","490 000 FCFA","Plateau","media/annonces/pics/thumbs/b200a8d35f8d9a87168690ae5b6f9f85.jpg"
"1708089556-45","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=41","Samsung j7 néon","https://www.dakarvente.com/annonce-513-samsung-j7-non.html","99 900 FCFA","Plateau","media/annonces/pics/thumbs/d891d593745e9966bfa9e11e29d8954b.jpg"
"1708089556-46","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=41","Microsoft lumia 640","https://www.dakarvente.com/annonce-569-microsoft-lumia-640.html","69 900 FCFA","Plateau","media/annonces/pics/thumbs/caa09c7fdad89d4e7e93415b0670e996.jpg"
"1708089556-47","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=41","Infinix zero 4","https://www.dakarvente.com/annonce-445-infinix-zero-4.html","129 900 FCFA","Plateau","media/annonces/pics/thumbs/20a03220ba8615a84e3f0c167ba8c67b.jpg"
"1708089556-48","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=41","huawei p8 lite","https://www.dakarvente.com/annonce-590-huawei-p8-lite.html","45 000 FCFA","Plateau","media/annonces/pics/thumbs/795aaee7ecc2d27533d5c536451def45.jpg"
"1708089556-49","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=41","Itel s32","https://www.dakarvente.com/annonce-375-itel-s32.html","54 900 FCFA","Plateau","media/annonces/pics/thumbs/45ac291d4f2a9dfec42d48850a792082.jpg"
"1708089556-50","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=41","Samsung galaxy grand prime plus 4g","https://www.dakarvente.com/annonce-380-samsung-galaxy-grand-prime-plus-4g.html","59 900 FCFA","Plateau","media/annonces/pics/thumbs/17dcbeb2aa8da2563446397de0c08c41.jpg"
"1708089556-51","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=41","Samsung galaxy s5","https://www.dakarvente.com/annonce-381-samsung-galaxy-s5.html","90 000 FCFA","Plateau","media/annonces/pics/thumbs/1c9ee0aa906cfbec40723c13f538b8a2.jpg"
"1708089556-52","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=41","chargeur sans fil wireless pour samsung et iphone","https://www.dakarvente.com/annonce-547-chargeur-sans-fil-wireless-pour-samsung-et-iphone.html","10 000 FCFA","Plateau","media/annonces/pics/thumbs/9bc2228a2a08843aec3dfee6c298eea0.jpg"
"1708089556-53","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=41","Alcatel pixi 4 power","https://www.dakarvente.com/annonce-575-alcatel-pixi-4-power.html","49 900 FCFA","Plateau","media/annonces/pics/thumbs/8fefa7508884f840cdba16846dd5215c.jpg"
"1708089556-54","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=41","Iphone 8 plus","https://www.dakarvente.com/annonce-517-iphone-8-plus.html","500 000 FCFA","Plateau","media/annonces/pics/thumbs/7e01cf742a85daab6ebe7715701a5774.png"
"1708089556-55","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=41","Barrette  mémoire ddr4","https://www.dakarvente.com/annonce-549-barrette-mmoire-ddr4.html","55 000 FCFA","Plateau","media/annonces/pics/thumbs/2d618b8654f3952cb60a798253e0cc75.jpg"
"1708089556-56","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=41","Samsung galaxy grand prime","https://www.dakarvente.com/annonce-464-samsung-galaxy-grand-prime.html","58 000 FCFA","Plateau","media/annonces/pics/thumbs/8d11e731316837c428d8c074e18ed248.jpeg"
"1708089556-57","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=41","Doogee x50","https://www.dakarvente.com/annonce-491-doogee-x50.html","39 900 FCFA","Plateau","media/annonces/pics/thumbs/6edce4e50a12bbb63ac58501931aa0a4.jpg"
"1708089556-58","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=41","Samsung galaxy grand","https://www.dakarvente.com/annonce-514-samsung-galaxy-grand.html","39 900 FCFA","Plateau","media/annonces/pics/thumbs/1759b15c55320af847be12322322d5f2.png"
"1708089556-59","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=41","Iphone 6 à vendre","https://www.dakarvente.com/annonce-439-iphone-6-vendre.html","159 000 FCFA","Plateau","media/annonces/pics/thumbs/04d0604391cac2e6e96bce1cf7985f06.jpg"
"1708089556-60","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=41","Ipad air 2","https://www.dakarvente.com/annonce-444-ipad-air-2.html","160 000 FCFA","Plateau","media/annonces/pics/thumbs/a1773bb0465f7c312af68c98bcc86dab.jpg"
"1708089556-61","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=41","Grand studio à ngor almadies","https://www.dakarvente.com/annonce-519-grand-studio-ngor-almadies.html","200 000 FCFA","Plateau","media/annonces/pics/thumbs/f9ba907cb13881f52221e2469b920fd1.jpg"
"1708089556-62","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=41","Samsung galaxy grand prime pro","https://www.dakarvente.com/annonce-512-samsung-galaxy-grand-prime-pro.html","75 000 FCFA","Plateau","media/annonces/pics/thumbs/bb5313ea709d78e830b88d858db31815.jpg"
"1708089556-63","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=41","Nokia 5","https://www.dakarvente.com/annonce-376-nokia-5.html","94 900 FCFA","Plateau","media/annonces/pics/thumbs/bfcc7bf74cfe864e3cceba5d6e9e3d07.jpg"
"1708089556-64","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=41","Huawei mate 10 lite","https://www.dakarvente.com/annonce-412-huawei-mate-10-lite.html","149 900 FCFA","Plateau","media/annonces/pics/thumbs/badfca7b64f8531287fb9868e90e9596.jpg"
"1708089556-65","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=41","Huawei y7 prime","https://www.dakarvente.com/annonce-410-huawei-y7-prime.html","109 900 FCFA","Plateau","media/annonces/pics/thumbs/17c52006a6f3e5713253ca558217864c.jpg"
"1708089556-66","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=41","Hp 15 pro","https://www.dakarvente.com/annonce-501-hp-15-pro.html","135 000 FCFA","Plateau","media/annonces/pics/thumbs/331ad5799ca5883f6b8b04f58bde3e1b.jpeg"
"1708089556-67","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=41","Tecno spark k7","https://www.dakarvente.com/annonce-471-tecno-spark-k7.html","57 900 FCFA","Plateau","media/annonces/pics/thumbs/6d15d1477e739313a8c609184197b88e.png"
"1708089556-68","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=41","Iphone 5s","https://www.dakarvente.com/annonce-473-iphone-5s.html","80 000 FCFA","Plateau","media/annonces/pics/thumbs/9ac210570d28d717ec3945ea85ed0e55.jpg"
"1708089556-69","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=41","Tecno f2","https://www.dakarvente.com/annonce-470-tecno-f2.html","39 900 FCFA","Plateau","media/annonces/pics/thumbs/8c1c43193389f15051ce7f8294f0f894.png"
"1708089556-70","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=41","Tecno f2","https://www.dakarvente.com/annonce-468-tecno-f2.html","39 900 FCFA","Plateau","media/annonces/pics/thumbs/2352829a0aa968b90d61930e7ca1c80d.jpg"
"1708089556-71","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=41","Tecno pouvoir 2 4g lte","https://www.dakarvente.com/annonce-466-tecno-pouvoir-2-4g-lte.html","79 900 FCFA","Plateau","media/annonces/pics/thumbs/754a0df3fd8ca95ba7e31695cbbd977b.jpg"
"1708089556-72","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=41","Samsung galaxy s6 edge","https://www.dakarvente.com/annonce-448-samsung-galaxy-s6-edge.html","150 000 FCFA","Plateau","media/annonces/pics/thumbs/f702be046d5de30bae428aae278d02cf.jpg"
"1708089556-73","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=41","Samsung galaxy j2","https://www.dakarvente.com/annonce-441-samsung-galaxy-j2.html","59 900 FCFA","Plateau","media/annonces/pics/thumbs/f092091d3ddeed9fe74c44eb02389d3b.jpg"
"1708089556-74","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=41","Samsung galaxy s6 edge plus","https://www.dakarvente.com/annonce-438-samsung-galaxy-s6-edge-plus.html","175 000 FCFA","Plateau","media/annonces/pics/thumbs/6f0659a4d3cab077a99cdab905d6ecf0.png"
"1708089556-75","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=41","Samsung galaxy s7 edge","https://www.dakarvente.com/annonce-420-samsung-galaxy-s7-edge.html","200 000 FCFA","Plateau","media/annonces/pics/thumbs/598f02216913e1119dc6e1eb9cd27850.jpg"
"1708089556-76","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=41","Samsung galaxy s6 32gb","https://www.dakarvente.com/annonce-446-samsung-galaxy-s6-32gb.html","120 000 FCFA","Plateau","media/annonces/pics/thumbs/31c5a61ff1439fb1fbaf69239cbb42f3.jpg"
"1708089556-77","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=41","Samsung galaxy prime pro","https://www.dakarvente.com/annonce-440-samsung-galaxy-prime-pro.html","70 000 FCFA","Plateau","media/annonces/pics/thumbs/3f9d08be31af86b8f38c4a82f3cf4847.jpg"
"1708089556-78","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=41","Infinix hot 3s","https://www.dakarvente.com/annonce-417-infinix-hot-3s.html","99 900 FCFA","Plateau","media/annonces/pics/thumbs/5e33683484b9e9f2026cf46e8dacf2a4.jpg"
"1708089556-79","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=41","Samsung galaxy j4","https://www.dakarvente.com/annonce-414-samsung-galaxy-j4.html","104 900 FCFA","Plateau","media/annonces/pics/thumbs/d4f28be1ab704d2f48a636a6be5ef446.jpeg"
"1708089556-80","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=41","Iphone 6 plus","https://www.dakarvente.com/annonce-418-iphone-6-plus.html","170 000 FCFA","Plateau","media/annonces/pics/thumbs/0bd7599ed8dc2659e520d980a0721e47.png"
"1708089556-81","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=41","Samsung galaxy s6 edge","https://www.dakarvente.com/annonce-413-samsung-galaxy-s6-edge.html","160 000 FCFA","Plateau","media/annonces/pics/thumbs/43d1b41d97beaf2b8d143decf0705452.jpeg"
"1708089561-82","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=40","Samsung s8 +","https://www.dakarvente.com/annonce-31-samsung-s8.html","350 000 FCFA","Plateau","media/annonces/pics/thumbs/7706fbf0159d8d05a6e791345b1b0988.png"
"1708089561-83","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=40","Tecno camon cx original","https://www.dakarvente.com/annonce-608-tecno-camon-cx-original.html","94 900 FCFA","Plateau","media/annonces/pics/thumbs/4836e677ad53392e54021233950d9a5d.jpg"
"1708089561-84","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=40","Iphone x 256 GB","https://www.dakarvente.com/annonce-678-iphone-x-256-gb.html","660 000 FCFA","Plateau","media/annonces/pics/thumbs/f260f4b3e405a05985aaeee3a00987b0.jpg"
"1708089561-85","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=40","SAMSUNG GALAXY S8 Plus","https://www.dakarvente.com/annonce-727-samsung-galaxy-s8-plus.html","320 000 FCFA","Mbacké","media/annonces/pics/thumbs/56af5fcc8cc4188a600583325c8d2747.jpg"
"1708089561-86","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=40","Samsung galaxy j7 core","https://www.dakarvente.com/annonce-743-samsung-galaxy-j7-core.html","114 900 FCFA","Plateau","media/annonces/pics/thumbs/960d48796b26496be55514ed33cd3617.jpg"
"1708089561-87","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=40","Oneplus one","https://www.dakarvente.com/annonce-791-oneplus-one.html","90 000 FCFA","Plateau","media/annonces/pics/thumbs/ceb1a6d04c3117e1c63282bb0b15fda7.jpg"
"1708089561-88","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=40","Iphone 6s rose","https://www.dakarvente.com/annonce-801-iphone-6s-rose.html","165 000 FCFA","Plateau","media/annonces/pics/thumbs/cea864ec3e2df19bc3187b77d3311ffe.jpg"
"1708089561-89","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=40","Montre intelligent","https://www.dakarvente.com/annonce-802-montre-intelligent.html","14 500 FCFA","Plateau","media/annonces/pics/thumbs/fcdfcc8c42fb6a0ed0922063a847fa9d.jpg"
"1708089561-90","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=40","Alcatel one touch","https://www.dakarvente.com/annonce-576-alcatel-one-touch.html","20 000 FCFA","Plateau","media/annonces/pics/thumbs/34bb309b1d1f552e68801362ab9169e1.jpeg"
"1708089561-91","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=40","huawei P8 lite Dual sim","https://www.dakarvente.com/annonce-591-huawei-p8-lite-dual-sim.html","75 000 FCFA","Plateau","media/annonces/pics/thumbs/04dda1a360ce4d98c8f1b199a08dbb2d.jpg"
"1708089561-92","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=40","Samsung galaxy j6","https://www.dakarvente.com/annonce-419-samsung-galaxy-j6.html","124 000 FCFA","Plateau","media/annonces/pics/thumbs/104c3b9596d9ae9b4255690afd929859.jpeg"
"1708089561-93","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=40","Samsung galaxy s7 32 gb","https://www.dakarvente.com/annonce-449-samsung-galaxy-s7-32-gb.html","145 000 FCFA","Plateau","media/annonces/pics/thumbs/c706e51d1ef4e7a77120a219a2ddd3fe.png"
"1708089561-94","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=40","Invens city x3 originale 32 go","https://www.dakarvente.com/annonce-511-invens-city-x3-originale-32-go.html","34 900 FCFA","Plateau","media/annonces/pics/thumbs/512b55874425e186cedbebda861678cd.jpg"
"1708089561-95","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=40","Samsung galaxy s6 gold 32g","https://www.dakarvente.com/annonce-516-samsung-galaxy-s6-gold-32g.html","100 000 FCFA","Plateau","media/annonces/pics/thumbs/71f7e35d57094b94f8bfe76b5ea61037.jpg"
"1708089561-96","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=40","Iphone 8 256 GB","https://www.dakarvente.com/annonce-681-iphone-8-256-gb.html","460 000 FCFA","Plateau","media/annonces/pics/thumbs/2ef6efd5b2a73a8f78cf7afcd90a848d.png"
"1708089561-97","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=40","Ecouteur sans fil Airpod original","https://www.dakarvente.com/annonce-721-ecouteur-sans-fil-airpod-original.html","110 000 FCFA","Plateau","media/annonces/pics/thumbs/5b8246fa5ab9ec12293f37e046da4a28.jpg"
"1708089561-98","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=40","Itel 1408","https://www.dakarvente.com/annonce-221-itel-1408.html","27 900 FCFA","Plateau","media/annonces/pics/thumbs/88314030a40502ad00622f85e9dacec7.jpg"
