web-scraper-order,web-scraper-start-url,marque,marque-href,prix,adresse,image-src
"1708088620-148","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=7","Moto Xmax250","https://www.dakarvente.com/annonce-11940-vendre-mon-moto-xmax250.html","300 000 FCFA","Cité Batrain","media/annonces/pics/thumbs/f7616c351964e1ca8fb5fb28b617867b.jpg"
"1708088620-149","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=7","Piaggio carnaby 125","https://www.dakarvente.com/annonce-11678-piaggio-carnaby-125.html","365 000 FCFA","Guédiawaye","media/annonces/pics/thumbs/8ab590841e24a76c29480fb16d6f4fea.jpeg"
"1708088620-150","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=7","Yamaha piwi 50 2008","https://www.dakarvente.com/annonce-11664-yamaha-piwi-50-2008.html","150 000 FCFA","Sacré Coeur","media/annonces/pics/thumbs/d2094367d54a0747095aa788ac948044.jpeg"
"1708088620-151","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=7","Yamaha Majesty","https://www.dakarvente.com/annonce-11654-yamaha-majesty.html","550 000 FCFA","Dakar","media/annonces/pics/thumbs/929503c0d7485b245c55a4f6695b0e72.jpg"
"1708088620-152","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=7","Moto ducati hypermétropie 803cc","https://www.dakarvente.com/annonce-11649-vente-moto-ducati-hypermtropie-803cc.html","1 300 000 FCFA","Dakar","media/annonces/pics/thumbs/a6302ae16ba9bfcbbe1a3b1b7cb4446a.jpg"
"1708088620-153","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=7","gilera nexus 500","https://www.dakarvente.com/annonce-11285-gilera-nexus-500.html","700 000 FCFA","Pikine","media/annonces/pics/thumbs/dceaedcbb0e4405d5ecb32d9f26c970b.jpg"
"1708088620-154","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=7","Malagutti f10","https://www.dakarvente.com/annonce-10813-malagutti-f10.html","115 000 FCFA","Thiès","media/annonces/pics/thumbs/75ef3492b42def2c3a980454cb5fbe5f.png"
"1708088620-155","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=7","Moto super gorilla","https://www.dakarvente.com/annonce-10801-moto-super-gorilla.html","80 000 FCFA","Tambacounda","img/nophoto.png"
"1708088620-156","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=7","KAWASAKI 2013 Z1000","https://www.dakarvente.com/annonce-10733-2013-kawasaki-z1000.html","","Dakar","media/annonces/pics/thumbs/7fe6e3927e90151349a138d7cabd5b1e.jpg"
"1708088620-157","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=7","Suzuki gsxr 1000 2016","https://www.dakarvente.com/annonce-10734-2016-suzuki-gsxr-1000-whatsapp-17068433693.html","","Dakar","media/annonces/pics/thumbs/27362abc1e4073f5549912707a851ac3.jpg"
"1708088620-158","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=7","2018 BMW R 1200 GS ADVENTURE","https://www.dakarvente.com/annonce-10731-2018-bmw-r-1200-gs-adventure.html","3 000 000 FCFA","Dakar","media/annonces/pics/thumbs/3d811a35c2cfb668cf497659bdc70974.jpg"
"1708088620-159","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=7","Moto liberty sh 150","https://www.dakarvente.com/annonce-10212-vente.html","","Rufisque","img/nophoto.png"
"1708088620-160","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=7","Yamaha x city 250i","https://www.dakarvente.com/annonce-9581-yamaha-x-city-250i.html","800 000 FCFA","Dakar","media/annonces/pics/thumbs/447697cbbaac96638a4f1ab087ad65db.jpeg"
"1708088620-161","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=7","Vends Jakarta","https://www.dakarvente.com/annonce-9224-vends-jakarta.html","200 000 FCFA","Yoff","media/annonces/pics/thumbs/d9c9cb386a3fd715f2f4697cf2389c35.jpg"
"1708088620-162","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=7","Piaggio Zip SP 50cc","https://www.dakarvente.com/annonce-9231-piaggio-zip-sp-50cc.html","250 000 FCFA","Dieuppeul","media/annonces/pics/thumbs/29d008b08ac7874d0c942a61cc93b263.jpg"
"1708088620-163","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=7","Yamaha XMax 250i","https://www.dakarvente.com/annonce-8689-yamaha-xmax-250i.html","700 000 FCFA","Thiès","media/annonces/pics/thumbs/87196df9430944a3c8a5b1fd46a7fba7.jpg"
"1708088620-164","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=7","Beverly 500i","https://www.dakarvente.com/annonce-8688-beverly-500i.html","800 000 FCFA","Thiès","media/annonces/pics/thumbs/bb7e476b69325fbcc6806e28e03e44cc.jpeg"
"1708088620-165","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=7","Typhoon nouveau modèle","https://www.dakarvente.com/annonce-8649-typhoon-nouveau-modle.html","180 000 FCFA","Liberté 2","media/annonces/pics/thumbs/bb9590befeb643f9083ab9a180bc89d2.jpg"
"1708088620-166","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=7","Liberty 150","https://www.dakarvente.com/annonce-8578-liberty-150.html","425 000 FCFA","Dakar","media/annonces/pics/thumbs/61baa31f407097c5d1505a6c3cee421c.jpg"
"1708088620-167","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=7","Xcity 250 injection","https://www.dakarvente.com/annonce-8508-xcity-250-injection.html","800 000 FCFA","Sacré Coeur","media/annonces/pics/thumbs/27d4482d50d94277c1a6fdaf8bd7ec47.jpeg"
"1708088620-168","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=7","Z1000","https://www.dakarvente.com/annonce-8367-z1000.html","2 200 000 FCFA","Dakar","media/annonces/pics/thumbs/a7580c6b61173af359f16dd9c79eae62.jpg"
"1708088620-169","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=7","X9 500","https://www.dakarvente.com/annonce-8236-x9-500.html","600 000 FCFA","Rufisque","media/annonces/pics/thumbs/065913b08d3f276f54451c4bd383985f.jpg"
"1708088620-170","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=7","Scooter Typhoon","https://www.dakarvente.com/annonce-7956-typhoon.html","100 000 FCFA","Dakar","media/annonces/pics/thumbs/db793e63ab0256e7b996ea8b53933143.jpg"
"1708088620-171","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=7","A vendre MOTOCROSS YAMAHA YZ450","https://www.dakarvente.com/annonce-7764-a-vendre-motocross-yamaha-yz450.html","1 500 000 FCFA","Almadies","media/annonces/pics/thumbs/dc8306b795ffada68ac352e6ec5876ab.jpg"
"1708088620-172","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=7","Yamaha neo’s","https://www.dakarvente.com/annonce-7687-yamaha-neo-s-extrmement-puissant.html","280 000 FCFA","Dakar","media/annonces/pics/thumbs/bb8de9e5265e178b2327fda55dfc8677.jpg"
"1708088620-173","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=7","HONDA XADV","https://www.dakarvente.com/annonce-7649-honda-xadv.html","3 900 000 FCFA","Dakar","media/annonces/pics/thumbs/5c1db346c1c259a114c5a26061f267a7.png"
"1708088620-174","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=7","honda varadero 1000cc","https://www.dakarvente.com/annonce-7530-honda-varadero-1000cc.html","1 500 000 FCFA","Dakar","media/annonces/pics/thumbs/4a233000a8da44c0d73880f9364a167e.jpg"
"1708088620-175","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=7","Moto tvs star sport avec CMC","https://www.dakarvente.com/annonce-7521-moto-tvs-star-sport-avec-cmc.html","600 000 FCFA","Kolda","media/annonces/pics/thumbs/41faa72087894721595beaec2e2b00e9.jpg"
"1708088620-176","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=7","sport city 200cc","https://www.dakarvente.com/annonce-7444-sport-city-200cc.html","420 000 FCFA","Point E","media/annonces/pics/thumbs/15c373770ff330cd403daee16a3b7922.jpg"
"1708088620-177","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=7","Honda Forza","https://www.dakarvente.com/annonce-7348-vente-moto-avec-papiers-en-rgle.html","400 FCFA","Dakar","media/annonces/pics/thumbs/44e5ac2fbdf4609fdc0f8993b7ddede1.jpg"
"1708088620-178","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=7","Vente de Yamaha très propre et très puissante","https://www.dakarvente.com/annonce-7326-vente-de-yamaha-trs-propre-et-trs-puissante.html","2 300 000 FCFA","Kolda","media/annonces/pics/thumbs/c9fa8348139a173d03e5819211fbfc36.jpg"
"1708088620-179","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=7","TRICYCLE moto taxi 200cc en très bon état","https://www.dakarvente.com/annonce-7247-tricycle-moto-taxi-200cc-en-trs-bon-tat.html","1 000 000 FCFA","Rufisque","media/annonces/pics/thumbs/67d8803c16fa011c3accc8d6df614c79.jpg"
"1708088624-180","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Gilera Runner sp 250cc","https://www.dakarvente.com/annonce-23692-gilera-runner-sp-250cc.html","875 000 FCFA","Guédiawaye","media/annonces/pics/thumbs/0e5118d87c1074bc829bb439351ca3f4.jpg"
"1708088624-181","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Honda SH 300","https://www.dakarvente.com/annonce-23647-honda-sh-300.html","600 000 FCFA","Patte d'Oie","media/annonces/pics/thumbs/2a49b0d148fc44a9017ea16c5d30daeb.jpeg"
"1708088624-182","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Honda SH 300","https://www.dakarvente.com/annonce-23421-honda-sh-300.html","800 000 FCFA","Tivaouane","media/annonces/pics/thumbs/a4d61e2b36d8ea0da5f1343483c5e0c1.jpg"
"1708088624-183","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Moto Honda SH","https://www.dakarvente.com/annonce-23214-moto-honda-sh.html","650 000 FCFA","Thiès","media/annonces/pics/thumbs/068a8aa0a4211cc3ac6c2d4c15f008b4.jpg"
"1708088624-184","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Tricycle 150CC /170 Cm","https://www.dakarvente.com/annonce-23097-tricycle-150cc-170-cm.html","1 270 000 FCFA","Sacré Coeur","media/annonces/pics/thumbs/50435817dac780a827cf0c829e5d51f6.jpg"
"1708088624-185","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","A vendre moto Yamaha 250 TTR","https://www.dakarvente.com/annonce-23095-a-vendre-moto-yamaha-250-ttr.html","1 250 000 FCFA","Mbour","media/annonces/pics/thumbs/bbf11c796e23bb301c15147cb2a9a0c0.jpg"
"1708088624-186","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Piaggio Liberty 50","https://www.dakarvente.com/annonce-22676-piaggio-liberty-50.html","275 000 FCFA","Guédiawaye","media/annonces/pics/thumbs/bd5c52c1166d7cf578dc87cd1f95c704.jpg"
"1708088624-187","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Runner VXR 200","https://www.dakarvente.com/annonce-22599-runner-vxr-200.html","500 000 FCFA","Guédiawaye","media/annonces/pics/thumbs/25ab5080cb400002bff5303af035110d.jpg"
"1708088624-188","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Typhoon nouveau modèle","https://www.dakarvente.com/annonce-22349-typhoon-nouveau-modle.html","275 000 FCFA","Guédiawaye","media/annonces/pics/thumbs/2513a7dd176ff4ed4b9c0a4cd59eee80.jpg"
"1708088624-189","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Gilera Runner Vxr 200","https://www.dakarvente.com/annonce-22147-gilera-runner-vxr-200.html","600 000 FCFA","Guédiawaye","media/annonces/pics/thumbs/ce97126844bcceda94f70d4b4303071e.jpg"
"1708088624-190","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Vends scooter","https://www.dakarvente.com/annonce-22141-vends-scooter.html","450 000 FCFA","Parcelles assainies","media/annonces/pics/thumbs/b54b93ef57dd20f466945888e9852f6b.jpeg"
"1708088624-191","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Yamaha Majesty 400","https://www.dakarvente.com/annonce-21948-yamaha-majesty-400.html","600 000 FCFA","Liberté 6","media/annonces/pics/thumbs/da2def3a9a07fe66c20ac16323fa2c57.jpg"
"1708088624-192","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Jakarta Ktm","https://www.dakarvente.com/annonce-21797-jakarta-ktm.html","","Kaolack","media/annonces/pics/thumbs/57ab41f08c830ba2ebd51f068d562c50.jpg"
"1708088624-193","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Piaggio Liberty 2t","https://www.dakarvente.com/annonce-21120-piaggio-liberty-2t.html","285 000 FCFA","Guédiawaye","media/annonces/pics/thumbs/8d9d764a9f3c89c3347e3e74b26756cc.jpg"
"1708088624-194","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Piaggio Fly 4t 50","https://www.dakarvente.com/annonce-20670-piaggio-fly-4t-50.html","300 000 FCFA","Guédiawaye","media/annonces/pics/thumbs/f1bbebbae6f6d3ab5a1fb4bcdcebf3f0.jpg"
"1708088624-195","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Sym citycom 300i","https://www.dakarvente.com/annonce-20721-sym-citycom-300i.html","850 000 FCFA","Rufisque","img/nophoto.png"
"1708088624-196","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","TMAX 560 2020","https://www.dakarvente.com/annonce-20533-tmax-560-2020.html","5 500 000 FCFA","Mermoz","media/annonces/pics/thumbs/ac58100b5e6b73aba25698f33b8425d2.jpeg"
"1708088624-197","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Vélo urbain","https://www.dakarvente.com/annonce-20104-vlo-urbain.html","45 000 FCFA","Saint Louis","media/annonces/pics/thumbs/ad31920006948d664e3f9b05c1f34f42.jpg"
"1708088624-198","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Vente de Majesty 400 neuf","https://www.dakarvente.com/annonce-19906-vente-de-majesty-400-neuf.html","900 000 FCFA","Amitié","media/annonces/pics/thumbs/295efe00d68774909d8e9a009f0b8f61.jpg"
"1708088624-199","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","JAKARTA YAMAHA NOUVEAU MODELE","https://www.dakarvente.com/annonce-19895-jakarta-yamaha-nouveau-modele.html","350 000 FCFA","Colobane","media/annonces/pics/thumbs/716f8af70e868cff36b61d11edd3faa8.jpeg"
"1708088624-200","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Malaguti phantom","https://www.dakarvente.com/annonce-19659-malaguti-phantom.html","280 000 FCFA","Thiès","media/annonces/pics/thumbs/d4fd2ed3ccc34499561beab8748d87f5.jpeg"
"1708088624-201","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Piaggio 2T","https://www.dakarvente.com/annonce-19660-piaggio-2t.html","","Guédiawaye","media/annonces/pics/thumbs/ecdd1c23ba8dbc9b34d97a2bbaff5ebe.jpg"
"1708088624-202","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Gilera Runner","https://www.dakarvente.com/annonce-19434-gilera-runner.html","375 000 FCFA","Thiès","media/annonces/pics/thumbs/7a908e8d45beb9d73980c2dd74126824.jpeg"
"1708088624-203","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","BMW 1200 GS","https://www.dakarvente.com/annonce-18663-bmw-1200-gs.html","2 000 000 FCFA","Rufisque","media/annonces/pics/thumbs/71c1b6058f62f6103a2b4f2ea8ce2c19.jpg"
"1708088624-204","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Vespa Primavera","https://www.dakarvente.com/annonce-18591-vespa-primavera.html","340 000 FCFA","Guédiawaye","media/annonces/pics/thumbs/490653cbd31179d4ce90f8f04f1a54fe.jpg"
"1708088624-205","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Quad Juanshie 250","https://www.dakarvente.com/annonce-18640-quad-juanshie-250.html","100 FCFA","Thiaroye","img/nophoto.png"
"1708088624-206","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Quad 200","https://www.dakarvente.com/annonce-18641-quad-200.html","","Thiaroye","media/annonces/pics/thumbs/a3ee136c23fe6a18a1ebac84c29c1864.jpeg"
"1708088624-207","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Xmax nouveau modèle","https://www.dakarvente.com/annonce-18566-xmax-nouveau-modle.html","850 FCFA","Dakar","media/annonces/pics/thumbs/488c85078248c71a43740a26fa799fcd.jpeg"
"1708088624-208","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Moto Majesty","https://www.dakarvente.com/annonce-18371-moto-majesty.html","350 000 FCFA","Parcelles assainies","media/annonces/pics/thumbs/6d4ac2e859ce93daa91216935f3ca304.jpeg"
"1708088624-209","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Scooter x8","https://www.dakarvente.com/annonce-18295-scooter-x8.html","650 000 FCFA","Grand Yoff","media/annonces/pics/thumbs/d8cb64cacbe67da3ecf9947851df07e4.jpg"
"1708088624-210","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Scooter Piaggio Typhoon","https://www.dakarvente.com/annonce-18300-scooter-piaggio-typhoon.html","130 000 FCFA","Dakar","media/annonces/pics/thumbs/696d7802552d1d5e2658de2f809406a2.jpeg"
"1708088624-211","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Yamaha Majesty 400 cm3","https://www.dakarvente.com/annonce-18122-yamaha-majesty-400-cm3.html","600 000 FCFA","Dakar","media/annonces/pics/thumbs/4a8b5992791e379cb2e11563fcc16f5d.jpeg"
"1708088624-212","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Scooter","https://www.dakarvente.com/annonce-18031-scooter.html","400 000 FCFA","Liberté 6","media/annonces/pics/thumbs/2961756df96fbd9c57c60d039d890d3d.jpg"
"1708088624-213","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Recherche ma toute première moto","https://www.dakarvente.com/annonce-17971-recherche-ma-toute-premire-moto.html","250 000 FCFA","Mermoz","img/nophoto.png"
"1708088624-214","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Moto Atlantique","https://www.dakarvente.com/annonce-17700-moto-atlantique.html","600 000 FCFA","Mbao","media/annonces/pics/thumbs/335be71ec7bbb4948446218636c43f81.jpeg"
"1708088624-215","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Moto Enduro Honda","https://www.dakarvente.com/annonce-17563-moto-enduro-honda.html","1 200 000 FCFA","Liberté 6","media/annonces/pics/thumbs/695957987036e9edee91010e193764fe.jpg"
"1708088624-216","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Moto Kawazaki","https://www.dakarvente.com/annonce-17503-moto-kawazaki.html","950 000 FCFA","Diamniadio","media/annonces/pics/thumbs/b1b7bff1eb645a7939452b8dc2d6aeef.jpg"
"1708088624-217","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Yamaha MT03","https://www.dakarvente.com/annonce-17116-yamaha-mt03.html","1 400 000 FCFA","Pikine","img/nophoto.png"
"1708088624-218","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Vespa Lx 150","https://www.dakarvente.com/annonce-17004-vespa-lx-150.html","520 000 FCFA","Dakar","media/annonces/pics/thumbs/7617d11da930fac65d68f5b6cd51703c.jpg"
"1708088624-219","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Kymco people 200","https://www.dakarvente.com/annonce-16573-kymco-people-200.html","250 000 FCFA","Dakar","media/annonces/pics/thumbs/e8998ef8d631b4f51071dfafe7ffddbb.jpg"
"1708088624-220","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Burgman 400","https://www.dakarvente.com/annonce-16525-burgman-400.html","850 000 FCFA","Rufisque","media/annonces/pics/thumbs/671785d4c5fba9503e678e617139ac6c.jpg"
"1708088624-221","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Burgman 400","https://www.dakarvente.com/annonce-15830-burgman-400.html","850 000 FCFA","Rufisque","media/annonces/pics/thumbs/162911cb2f2161edbbbe7ed66f2d5c19.jpg"
"1708088630-222","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Piaggio Typhoon 50","https://www.dakarvente.com/annonce-28532-piaggio-typhoon-50.html","230 000 FCFA","Dakar","media/annonces/pics/thumbs/a1dcd3ea8138da5aad279c530605a7f7.jpeg"
"1708088630-223","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Fly piaggio","https://www.dakarvente.com/annonce-28336-fly-piaggio.html","350 000 FCFA","Dakar","media/annonces/pics/thumbs/584b3cc4b2430083959b5fa7e9257c0b.jpeg"
"1708088630-224","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Honda sh","https://www.dakarvente.com/annonce-28335-honda-sh.html","500 000 FCFA","Dakar","media/annonces/pics/thumbs/e8cdbed7d81326caabebea5a991babcd.jpeg"
"1708088630-225","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Piaggio Liberty 50cc","https://www.dakarvente.com/annonce-28327-piaggio-liberty-50cc.html","350 000 FCFA","Guédiawaye","media/annonces/pics/thumbs/a48c58e7fc549e3565bb188da4937f43.jpeg"
"1708088630-226","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Scooter à vendre","https://www.dakarvente.com/annonce-28322-scooter-vendre.html","700 000 FCFA","Pikine","media/annonces/pics/thumbs/50c0f5a1ebdc9272aaafe619d4371323.jpg"
"1708088630-227","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Jakarta KTM","https://www.dakarvente.com/annonce-28320-jakarta-ktm.html","390 000 FCFA","Keur Massar","media/annonces/pics/thumbs/f760b31387f187339d045822969c5bdf.jpeg"
"1708088630-228","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Piaggo X9 500 avec carte grise et assurance","https://www.dakarvente.com/annonce-28318-piaggo-x9-500-avec-carte-grise-et-assurance.html","500 000 FCFA","Sacré Coeur","media/annonces/pics/thumbs/e82a8c987bb63b5b450eb60f77a162f7.jpeg"
"1708088630-229","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Scooter à vendre","https://www.dakarvente.com/annonce-28295-scooter-vendre.html","400 000 FCFA","Dakar","media/annonces/pics/thumbs/b6e82cbfaa9195b292174a9aa76d36ce.jpeg"
"1708088630-230","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Piaggio Runner Vxr","https://www.dakarvente.com/annonce-28063-piaggio-runner-vxr.html","550 000 FCFA","Dakar","media/annonces/pics/thumbs/1fed5ec90d2ba06a20f61067be605caf.jpg"
"1708088630-231","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Piaggio Fly nouveau modèle 4t50cc","https://www.dakarvente.com/annonce-28047-piaggio-fly-nouveau-modle-4t50cc.html","375 000 FCFA","Guédiawaye","media/annonces/pics/thumbs/e77b9bbebbc9f06fa277dca6bbe05cb5.jpeg"
"1708088630-232","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","XMAX 250","https://www.dakarvente.com/annonce-28041-xmax-250.html","650 000 FCFA","Guédiawaye","media/annonces/pics/thumbs/9a6bbd7f4b9b6b68217e78fc15fb4442.jpeg"
"1708088630-233","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Piaggio Liberty 50 cc 2 temps","https://www.dakarvente.com/annonce-27847-piaggio-liberty-50-cc-2-temps.html","180 000 FCFA","Hann Bel-Air","media/annonces/pics/thumbs/f6aa949239c7831d2a8052dde23f3220.jpg"
"1708088630-234","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Vespa Primavera s 100cc","https://www.dakarvente.com/annonce-27846-vespa-primavera-s-100cc.html","650 000 FCFA","Golf","media/annonces/pics/thumbs/a64421365b2a152831a29280d3aa9f63.jpeg"
"1708088630-235","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Vespa primavera 150cc nouveau modèle","https://www.dakarvente.com/annonce-27810-vespa-primavera-150cc-nouveau-modle.html","950 000 FCFA","Pikine","media/annonces/pics/thumbs/f2dbd52cd3d4bf2b5ecd382afaa7f4f2.jpeg"
"1708088630-236","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Tmax 530 2012","https://www.dakarvente.com/annonce-27664-tmax-530-2012.html","2 700 000 FCFA","Dakar","media/annonces/pics/thumbs/cf5ca4c0ba03ee73dd0d7ca1c95f938a.jpeg"
"1708088630-237","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Moto Yamaha TZR","https://www.dakarvente.com/annonce-27516-moto-yamaha-tzr.html","290 999 FCFA","Sébikotane","media/annonces/pics/thumbs/0baecf02ebb1506bdd78addd45aa51e4.jpg"
"1708088630-238","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Typhoon","https://www.dakarvente.com/annonce-27239-typhoon.html","230 000 FCFA","Dakar","media/annonces/pics/thumbs/2374dc29f89569998d1f8300a3d0ff78.jpeg"
"1708088630-239","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Liberty S nouveau modèle 50","https://www.dakarvente.com/annonce-27195-liberty-s-nouveau-modle-50.html","480 000 FCFA","Guédiawaye","media/annonces/pics/thumbs/dbaecac9358420a4625c3c0efc3d6fd4.jpeg"
"1708088630-240","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","JAKARTA HOUSE","https://www.dakarvente.com/annonce-27152-jakarta-house.html","390 000 FCFA","Mbao","media/annonces/pics/thumbs/b780725cde8fcc068354ad266c7ea880.jpeg"
"1708088630-241","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","QUAD KYMCO 50 COMPÉTITION NEU50F","https://www.dakarvente.com/annonce-27085-quad-kymco-50-comptition-neu50f.html","","Thiaroye","media/annonces/pics/thumbs/b4f3b751556b9e0d2361ab4abcb7f682.png"
"1708088630-242","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Piaggio Liberty 50 cc","https://www.dakarvente.com/annonce-26936-piaggio-liberty-50-cc.html","280 000 FCFA","Golf","media/annonces/pics/thumbs/5c30c6bcd751ed15c2092f91a0ed0f51.jpeg"
"1708088630-243","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Scooter SH","https://www.dakarvente.com/annonce-26881-scooter-sh.html","670 000 FCFA","Hann Bel-Air","media/annonces/pics/thumbs/f267d9e3aaf705b3c9f674f422c4081d.jpeg"
